ham,spam,Unique Url,FQDN,Website Size in KB,Website Textual Content Length,Status Code,Parked
0,0,http://p.com,p.com,0,0,-1,0
0,1,http://tastyllemo.com,tastyllemo.com,0,0,-1,0
1,0,http://www.eei.org,www.eei.org,139108,6948,200,0
1,0,http://www.humancode.com,www.humancode.com,0,0,-1,0
0,1,http://peritectic.bestsoftshop.info,peritectic.bestsoftshop.info,0,0,-1,0
0,1,http://hovad.info,hovad.info,0,0,-1,0
0,1,http://intelamd.net,intelamd.net,0,0,-1,0
0,1,http://evan.quuxuum.org,evan.quuxuum.org,0,0,-1,0
0,1,http://y.rectafy.info,y.rectafy.info,0,0,-1,0
0,1,http://mail.sanook.com,mail.sanook.com,364326,4646,200,0
0,1,http://logician.fornowandthen.net,logician.fornowandthen.net,0,0,-1,0
0,1,http://aimghjcef.meds4pleasure.info,aimghjcef.meds4pleasure.info,0,0,-1,0
0,1,http://www.c7b.mednsl1.com,www.c7b.mednsl1.com,0,0,-1,0
0,1,http://www.uic6188.com,www.uic6188.com,0,0,-1,0
0,1,http://www.greatdayrefi.com,www.greatdayrefi.com,0,0,-1,0
0,1,http://klmmcn.info,klmmcn.info,0,0,-1,0
0,1,http://guild.bestsoftshop.biz,guild.bestsoftshop.biz,0,0,-1,0
0,1,http://bismarck.info,bismarck.info,25341,430,200,1
0,1,http://www.giftaffiliatesclub.com,www.giftaffiliatesclub.com,0,0,-1,0
0,1,http://wavenumber.xpsyssoft.info,wavenumber.xpsyssoft.info,0,0,-1,0
0,1,http://q2.bwk.giganticneeds.com,q2.bwk.giganticneeds.com,0,0,-1,0
1,0,http://www.fibrechannel.com,www.fibrechannel.com,0,0,-1,0
1,0,http://www-dsp.rice.edu,www-dsp.rice.edu,0,0,-1,0
0,1,http://jape.soft-dindon.biz,jape.soft-dindon.biz,0,0,-1,0
0,1,http://www.mailcom,www.mailcom.,0,0,-1,0
0,1,http://bech.snorter.net,bech.snorter.net,0,0,-1,0
0,1,http://accessnz.co.nz,accessnz.co.nz,0,0,-1,0
0,1,http://afire.daddy-world.biz,afire.daddy-world.biz,0,0,-1,0
0,1,http://somali.marlmerlmarvmexer.com,somali.marlmerlmarvmexer.com,0,0,-1,0
0,1,http://ijhizj.lflefmig.info,ijhizj.lflefmig.info,0,0,-1,0
1,1,http://www.corel.com,www.corel.com,53554,2002,200,0
0,1,http://endogamous.donehernow.com,endogamous.donehernow.com,0,0,-1,0
0,1,http://7wn.flpp.dealblockbuster.com,7wn.flpp.dealblockbuster.com,0,0,-1,0
0,1,http://www.zinester.com,www.zinester.com,0,0,-1,0
1,0,http://cbs.marketwatch.com,cbs.marketwatch.com,0,0,200,0
0,1,http://morphism.lendingxid.com,morphism.lendingxid.com,0,0,-1,0
0,0,http://yunptxx.com,yunptxx.com,0,0,-1,0
0,1,http://www.dfbeky-wr.com,www.dfbeky-wr.com,0,0,-1,0
0,1,http://wrinkle.anonmosity.com,wrinkle.anonmosity.com,0,0,-1,0
0,1,http://catastrophical.look4source.com,catastrophical.look4source.com,0,0,-1,0
0,1,http://partied.net,partied.net,0,0,-1,0
0,1,http://www.gallo-cars.com,www.gallo-cars.com,0,0,-1,0
0,1,https://ibank.barclays.com,ibank.barclays.com,0,0,-1,0
0,1,http://net.yahoo.com,net.yahoo.com,0,0,-1,0
0,1,http://taifd.lowered-rates.com,taifd.lowered-rates.com,0,0,-1,0
0,1,http://gatesl0.masfre.info,gatesl0.masfre.info,0,0,-1,0
0,1,http://www.cleat7228pirrs.com,www.cleat7228pirrs.com,0,0,-1,0
1,0,http:\\sap.enron.com,http.,0,0,-1,0
0,1,http://www.vanguardngr.com,www.vanguardngr.com,0,0,200,0
0,0,http://healy.com,healy.com,30781,352,200,0
0,1,http://www.itsveryeasy.net,www.itsveryeasy.net,0,0,-1,0
0,1,http://wwwl.try-logos-inc.biz,wwwl.try-logos-inc.biz,0,0,-1,0
0,1,http://www.thisdayonline.com,www.thisdayonline.com,0,0,-1,0
0,1,http://nlpf.cehglbanbn.info,nlpf.cehglbanbn.info,0,0,-1,0
0,1,http://www.olmaretad.com,www.olmaretad.com,0,0,-1,0
0,1,http://www.eager-18.com,www.eager-18.com,0,0,-1,0
0,1,http://www.ndbhw.com,www.ndbhw.com,0,0,-1,0
1,0,http://www.bnamericas.com,www.bnamericas.com,398070,7719,200,0
0,1,http://www.9008hosting.com,www.9008hosting.com,0,0,-1,0
0,1,http://www.time.com,www.time.com,258363,8710,200,0
0,1,http://www.vcoffe245pills.biz,www.vcoffe245pills.biz,0,0,-1,0
0,1,http://diction.su.gochegevara.com,diction.su.gochegevara.com,0,0,-1,0
0,1,http://www.crossoverpain.com,www.crossoverpain.com,0,0,-1,0
0,1,http://copy.3bs.powerandforces.com,copy.3bs.powerandforces.com,0,0,-1,0
0,1,http://www.feokdadsot.com,www.feokdadsot.com,0,0,-1,0
0,1,http://ioaxint.enjoydays.info,ioaxint.enjoydays.info,0,0,-1,0
1,0,http://www.energy.ca.gov,www.energy.ca.gov,89199,6156,200,0
0,1,http://beograd.cdsparadize.com,beograd.cdsparadize.com,0,0,-1,0
1,0,http://www.reactionsnet.com,www.reactionsnet.com,133942,1202,200,0
0,1,http://wethepeoplegroup.com,wethepeoplegroup.com,239489,1516,200,0
1,0,http://hbsdev.hbs.edu,hbsdev.hbs.edu,0,0,-1,0
0,1,http://www.rsiultrsdf.info,www.rsiultrsdf.info,0,0,-1,0
0,1,http://www.block-spyware.info,www.block-spyware.info,0,0,-1,0
0,1,http://jhxa.myspyerase.biz,jhxa.myspyerase.biz,0,0,-1,0
0,1,http://221.4.199.31,221.4.199.31.,0,0,-1,0
1,0,http://www.vquill.com,www.vquill.com,0,0,-1,0
0,1,http://aerobacter.careforre.com,aerobacter.careforre.com,0,0,-1,0
0,1,http://heywhatsupbuddy.com,heywhatsupbuddy.com,0,0,-1,0
0,1,http://tqvvmr.com,tqvvmr.com,0,0,-1,0
0,1,http://www.casinoblasters.com,www.casinoblasters.com,0,0,-1,0
0,1,http://vpmm.prlces.net,vpmm.prlces.net,0,0,-1,0
0,1,http://www.icbflfk.info,www.icbflfk.info,0,0,-1,0
0,1,http://www.inc-cheap.com,www.inc-cheap.com,0,0,-1,0
0,1,http://abacus.stuffthatworkc.com,abacus.stuffthatworkc.com,0,0,-1,0
0,1,http://genericrxsale.com,genericrxsale.com,0,0,-1,0
1,0,http://www.business-standard.com,www.business-standard.com,554062,6406,200,0
0,1,http://ca-t.com,ca-t.com,39516,3915,200,1
0,1,http://xiagra.net,xiagra.net,0,0,-1,0
0,1,http://hydroelectric.stop-spyware-now.info,hydroelectric.stop-spyware-now.info,0,0,-1,0
1,0,http://www.spinner.com,www.spinner.com,0,0,-1,0
0,1,http://ikbefl.read-compare-order.info,ikbefl.read-compare-order.info,0,0,-1,0
0,1,http://www.onnliine.com,www.onnliine.com,0,0,-1,0
0,1,http://wheatears.net,wheatears.net,0,0,-1,0
1,0,http://twdev.ets.enron.com,twdev.ets.enron.com,0,0,-1,0
0,1,http://5.n.songchorus.com,5.n.songchorus.com,0,0,-1,0
0,1,http://getthatpills.com,getthatpills.com,0,0,-1,0
0,1,http://lysenko.allcheapoem.info,lysenko.allcheapoem.info,0,0,-1,0
0,1,http://bootstrapped.biz,bootstrapped.biz,114,0,200,1
0,1,http://stratify.mainoemstore.com,stratify.mainoemstore.com,0,0,-1,0
1,0,http://www.williamsenergy.com,www.williamsenergy.com,0,0,-1,0
0,1,http://www.sjox.com,www.sjox.com,0,0,-1,0
0,1,http://aq.nmw.simpleanswerstoall.com,aq.nmw.simpleanswerstoall.com,0,0,-1,0
0,1,http://bespectacled.spam-cash.com,bespectacled.spam-cash.com,0,0,-1,0
0,1,http://www.yomoi.com,www.yomoi.com,114,0,200,1
0,1,http://www.asdokm.com,www.asdokm.com,0,0,-1,0
0,1,http://seoul.diffrs.com,seoul.diffrs.com,0,0,-1,0
0,1,http://www.tranchant.freeserve.co.uk,www.tranchant.freeserve.co.uk,0,0,-1,0
0,1,http://buried.biz,buried.biz,0,0,-1,0
0,1,http://adehlcgjik.allhere.info,adehlcgjik.allhere.info,0,0,-1,0
0,1,http://ackldheg.expoprod.info,ackldheg.expoprod.info,0,0,-1,0
0,1,http://y.wrlr.flowerygaze.com,y.wrlr.flowerygaze.com,0,0,-1,0
0,1,http://induct.stop-spyware-now.info,induct.stop-spyware-now.info,0,0,-1,0
0,1,http://dw.j.easyinternal.com,dw.j.easyinternal.com,0,0,-1,0
0,1,http://www.orangestar.info,www.orangestar.info,0,0,-1,0
0,1,http://www.lmort30.info,www.lmort30.info,0,0,-1,0
0,1,http://onemoreshot.info,onemoreshot.info,0,0,-1,0
0,1,http://tjn.2.keeplookingtill.com,tjn.2.keeplookingtill.com,0,0,-1,0
0,1,http://www.gc-nine.info,www.gc-nine.info,0,0,-1,0
0,1,http://wwsmoothfacedw.centralreal.com,wwsmoothfacedw.centralreal.com,0,0,-1,0
0,1,http://compies.info,compies.info,0,0,-1,0
0,1,http://sywxs.wrlst.com,sywxs.wrlst.com,0,0,-1,0
1,0,http://www.enerfax.com,www.enerfax.com,152,0,200,1
0,1,http://www.rcrusadeegisteouse.com,www.rcrusadeegisteouse.com,0,0,-1,0
0,1,http://catcall.lending-bloxs.com,catcall.lending-bloxs.com,0,0,-1,0
0,1,http://bulwarking.com,bulwarking.com,114,0,200,1
0,1,http://mfgwad.nhjdgfm.info,mfgwad.nhjdgfm.info,0,0,-1,0
0,1,http://011@www.spambites.com,www.spambites.com,0,0,-1,0
0,1,http://www.embsy.com,www.embsy.com,0,0,-1,0
0,1,http://efhjm.happynhealthy.info,efhjm.happynhealthy.info,0,0,-1,0
0,1,http://hung.amendedl196pill.us/g36,hung.amendedl196pill.us,0,0,-1,0
0,0,http://confide.com,confide.com,0,0,-1,0
0,1,http://pd.spacesplitcool.com,pd.spacesplitcool.com,0,0,-1,0
0,1,http://www.jhaevb.info,www.jhaevb.info,0,0,-1,0
1,0,http://www.register.com,www.register.com,0,0,200,0
0,1,http://kmtcnl.winddiscretegood.com,kmtcnl.winddiscretegood.com,0,0,-1,0
0,1,http:/www.com,http.,0,0,-1,0
0,1,http://lenderto.com,lenderto.com,0,0,-1,0
0,1,http://without.medz-store.com,without.medz-store.com,0,0,-1,0
0,1,http://mccann.elkmlifebd.info,mccann.elkmlifebd.info,0,0,-1,0
0,1,http://www.access-call-/center.com,www.access-call-.,0,0,-1,0
0,1,http://www.meganbang.biz,www.meganbang.biz,0,0,-1,0
0,1,http://lastmansitting.com,lastmansitting.com,0,0,-1,0
0,1,http://igottohavethisnow.com,igottohavethisnow.com,0,0,-1,0
0,1,http://www.excite.com,www.excite.com,97180,2915,200,0
0,1,http://wm.ef.splendidspring.com,wm.ef.splendidspring.com,0,0,-1,0
0,1,http://sigwquk.shinesnarledgreat.com,sigwquk.shinesnarledgreat.com,0,0,-1,0
0,1,http://perry.tjabiabo.com,perry.tjabiabo.com,0,0,-1,0
0,1,http://iroj.com,iroj.com,114,0,200,1
0,1,http://www.homefastcash.com,www.homefastcash.com,114,0,200,1
0,1,http://basin.pharmnnfh.com,basin.pharmnnfh.com,0,0,-1,0
0,1,http://666videox.biz,666videox.biz,0,0,-1,0
0,1,http://icdfghabjm.good4her.info,icdfghabjm.good4her.info,0,0,-1,0
0,1,http://www.adminder.com,www.adminder.com,3537,464,200,0
0,1,http://www.e-bookservices.com,www.e-bookservices.com,0,0,-1,0
0,1,http://www.gamingobserver.com,www.gamingobserver.com,2308,104,200,0
0,1,http://rebekah.discounted-soft.biz,rebekah.discounted-soft.biz,0,0,-1,0
1,0,http://www.techforall.org,www.techforall.org,0,0,-1,0
0,1,http://remove-from-list.lettielett4.com,remove-from-list.lettielett4.com,0,0,-1,0
0,1,http://convivial.asmnxvvz.com,convivial.asmnxvvz.com,0,0,-1,0
0,1,http://www.verticallv.com,www.verticallv.com,0,0,-1,0
0,1,http://www.fastrefi.biz,www.fastrefi.biz,0,0,-1,0
0,1,http://221.139.2.111,221.139.2.111.,0,0,-1,0
0,1,http://ndj.socgerbunes.com,ndj.socgerbunes.com,0,0,-1,0
0,1,http://xx.kh8.seedsofenjoyment.com,xx.kh8.seedsofenjoyment.com,0,0,-1,0
0,1,http://vulcanise.net,vulcanise.net,0,0,-1,0
1,0,http://www.ietf.org,www.ietf.org,81649,6282,200,0
0,1,http://lenderto.net,lenderto.net,0,0,-1,0
0,1,http://diet50.com,diet50.com,0,0,-1,0
0,1,http://www.datinggold.com,www.datinggold.com,31862,2974,200,0
1,0,http://gro.corp.enron.com,gro.corp.enron.com,0,0,-1,0
0,1,http://714i.ymw.essenceandcore.com,714i.ymw.essenceandcore.com,0,0,-1,0
0,1,http://sex-333.com,sex-333.com,0,0,-1,0
1,0,http://home.enron.co.uk,home.enron.co.uk,0,0,-1,0
0,1,http://www.scud3765biz.us/b32,www.scud3765biz.us,0,0,-1,0
0,1,http://www.e-bookservices.net,www.e-bookservices.net,0,0,-1,0
0,1,http://deena.cordoned.net,deena.cordoned.net,0,0,-1,0
0,1,http://61.145.116.186,61.145.116.186.,0,0,-1,0
0,1,http://www.she.com,www.she.com,76131,1030,200,0
0,1,http://chemic.net,chemic.net,164621,1866,200,0
0,1,http://www.zrwkd.com,www.zrwkd.com,0,0,-1,0
0,1,http://spoonful.yesmeds-now.net,spoonful.yesmeds-now.net,0,0,-1,0
1,0,http://www.erisk.com,www.erisk.com,0,0,-1,0
0,1,http://grow.buy-winsoftware.biz,grow.buy-winsoftware.biz,0,0,-1,0
1,0,http://www.ucei.berkeley.edu,www.ucei.berkeley.edu,0,0,-1,0
1,0,http://etcsurvey.corp.enron.com,etcsurvey.corp.enron.com,0,0,-1,0
0,1,http://santasrates.com,santasrates.com,0,0,-1,0
0,1,http://t.awechortle.com,t.awechortle.com,0,0,-1,0
0,1,http://www.heartwarmers4u.com,www.heartwarmers4u.com,0,0,-1,0
1,1,http://www.info,www.info,0,0,-1,0
0,1,http://6.smartwho.info,6.smartwho.info,0,0,-1,0
0,1,http://demghiljk.bestforyou.biz,demghiljk.bestforyou.biz,0,0,-1,0
0,1,http://tn.i.findoutwithease.com,tn.i.findoutwithease.com,0,0,-1,0
0,1,http://r.ratadaka.info,r.ratadaka.info,0,0,-1,0
0,1,http://www.radaruol.com,www.radaruol.com,0,0,-1,0
0,1,http://www.porno-moviezone.com,www.porno-moviezone.com,0,0,-1,0
0,1,http://www.frefinowyes.com,www.frefinowyes.com,0,0,-1,0
0,1,http://www.majesticdrugs.biz,www.majesticdrugs.biz,0,0,-1,0
0,1,http://1onlfor4.com,1onlfor4.com,0,0,-1,0
0,1,http://capistrano.realsoft4u.biz,capistrano.realsoft4u.biz,0,0,-1,0
1,0,http://home.enron.com,home.enron.com,0,0,-1,0
0,1,http://ci.apl8.bonusoriented.com,ci.apl8.bonusoriented.com,0,0,-1,0
0,1,http://viewhostdeals.com,viewhostdeals.com,0,0,-1,0
0,1,http://wfuk.173hgq.com,wfuk.173hgq.com,0,0,-1,0
0,1,http://newsfromrussia.com,newsfromrussia.com,0,0,-1,0
0,1,http://bankrupt.mature4you.info,bankrupt.mature4you.info,0,0,-1,0
0,1,http://www.cybernautas-es.com,www.cybernautas-es.com,0,0,-1,0
0,1,http://www.diet45.net,www.diet45.net,0,0,-1,0
0,1,http://www.nanaessence.com,www.nanaessence.com,125401,3405,200,0
0,1,http://wjg.r.successkeywords.com,wjg.r.successkeywords.com,0,0,-1,0
0,1,http://www.asiadragons.com,www.asiadragons.com,0,0,-1,0
0,1,http://uscard-debt.com,uscard-debt.com,0,0,-1,0
1,0,https://hyperion.eoltest.com,hyperion.eoltest.com,0,0,-1,0
1,0,https://www.accountonline.com,www.accountonline.com,2733519,13605,200,0
0,1,http://www.adbfaksaqw.info,www.adbfaksaqw.info,0,0,-1,0
1,0,http://www.kalotay.com,www.kalotay.com,95704,2780,200,0
0,1,http://impetuous.bemegbnnhe.info,impetuous.bemegbnnhe.info,0,0,-1,0
0,1,http://uracil.mainoemstore.com,uracil.mainoemstore.com,0,0,-1,0
1,0,http://www.garygreene.com,www.garygreene.com,0,0,200,0
0,1,http://www.springbok-computers.co.uk,www.springbok-computers.co.uk,672452,2991,200,1
0,1,http://www.tradknapweedepen.com,www.tradknapweedepen.com,0,0,-1,0
1,0,http://delta.placestostay.com,delta.placestostay.com,0,0,-1,0
0,1,http://www.bigfatblobinla.biz,www.bigfatblobinla.biz,0,0,-1,0
0,1,http://xpr.dfmnr4me.com,xpr.dfmnr4me.com,0,0,-1,0
0,1,http://lqfan5ceobeg002.123cigs4lessl.com,lqfan5ceobeg002.123cigs4lessl.com,0,0,-1,0
0,1,http://portanex.com,portanex.com,0,0,-1,0
0,1,http://www30.com,www30.com,0,0,-1,0
0,1,http://radio.noisepollution.com,radio.noisepollution.com,0,0,-1,0
0,1,http://www.baby30.com,www.baby30.com,0,0,-1,0
0,1,http://rosales.degradedly.com,rosales.degradedly.com,0,0,-1,0
0,1,http://yoursite.com,yoursite.com,0,0,-1,0
1,0,http://www.turn.org,www.turn.org,714141,10448,200,0
0,1,http://www.trgraniticadepet.com,www.trgraniticadepet.com,0,0,-1,0
0,1,http://www.austlii.edu,www.austlii.edu,0,0,-1,0
0,1,http://sjfo.dr3amy.net,sjfo.dr3amy.net,0,0,-1,0
0,1,http://fg.mn.greatspringvalue.com,fg.mn.greatspringvalue.com,0,0,-1,0
0,1,http://tangobenoit.092.iobsfewd.info,tangobenoit.092.iobsfewd.info,0,0,-1,0
0,1,http://blah-rx.com,blah-rx.com,0,0,-1,0
0,1,http://yahoo.shaadi.com,yahoo.shaadi.com,58410,4270,200,0
0,1,http://agone.baptiste.gfg4sd.com,agone.baptiste.gfg4sd.com,0,0,-1,0
1,1,http://hotmail.com,hotmail.com,481957,19540,200,1
0,1,http://abfhegjk.annualmedsale.info,abfhegjk.annualmedsale.info,0,0,-1,0
0,1,http://msn.com,msn.com,43612,0,200,1
0,1,http://www.ebiztoronto.org,www.ebiztoronto.org,0,0,-1,0
0,1,http://www.insurancemail.net,www.insurancemail.net,0,0,-1,0
0,1,http://www.iorefi.net,www.iorefi.net,0,0,-1,0
0,1,http://obill.biz,obill.biz,0,0,-1,0
0,1,http://nikko.getchatimenow.com,nikko.getchatimenow.com,0,0,-1,0
0,1,http://middleton.gravesides.com,middleton.gravesides.com,0,0,-1,0
0,1,http://www.ereplicasonline.com,www.ereplicasonline.com,0,0,-1,0
0,1,http://www.modernherbals.com,www.modernherbals.com,252608,6353,200,0
1,0,http://www.boeing.com,www.boeing.com,174566,4672,200,0
0,1,http://3w.sthh.enjoybestones.com,3w.sthh.enjoybestones.com,0,0,-1,0
0,1,http://azerbaijan.breh.info,azerbaijan.breh.info,0,0,-1,0
0,1,http://aaagrp.com,aaagrp.com,0,0,-1,0
0,1,http://eqlayfa.winddrudgegood.com,eqlayfa.winddrudgegood.com,0,0,-1,0
0,1,http://www.loant.com,www.loant.com,114,0,200,1
0,1,http://7.q.productuserfantasy.com,7.q.productuserfantasy.com,0,0,-1,0
0,1,http://4xenical.com,4xenical.com,0,0,-1,0
0,1,http://www.amji.org,www.amji.org,0,0,-1,0
0,1,http://macbeth.mmewatches.com,macbeth.mmewatches.com,0,0,-1,0
0,1,http://www.teradex.com,www.teradex.com,4189,143,200,0
0,1,http://degassing.jnalfjledi.info,degassing.jnalfjledi.info,0,0,-1,0
0,1,http://jebaji.biz,jebaji.biz,0,0,-1,0
0,1,http://www.blackboxvoting.org,www.blackboxvoting.org,66983,5931,200,0
0,1,http://iwo.net.medwaftgood.com,iwo.net.medwaftgood.com,0,0,-1,0
0,1,http://roiex.com,roiex.com,0,0,-1,0
1,0,http://pstemarie.homestead.com,pstemarie.homestead.com,1294,47,200,0
0,1,http://neonate.setupmefree.com,neonate.setupmefree.com,0,0,-1,0
0,1,http://datesaturday.com,datesaturday.com,0,0,-1,0
0,1,http://www.lending-now.com,www.lending-now.com,114,0,200,1
0,1,http://oioaz.stuntscholar.com,oioaz.stuntscholar.com,0,0,-1,0
1,0,http://fastweb.gsia.cmu.edu,fastweb.gsia.cmu.edu,0,0,-1,0
0,1,http://www.abissno.com,www.abissno.com,0,0,-1,0
0,1,http://www.wca.org,www.wca.org,0,0,-1,0
0,1,http://kenney.pp2b.info,kenney.pp2b.info,0,0,-1,0
0,1,http://www.almojahed.info,www.almojahed.info,0,0,-1,0
0,1,http://mcclure.chorally.com,mcclure.chorally.com,0,0,404,0
0,1,http://hv.vbe.greathingtoknow.com,hv.vbe.greathingtoknow.com,0,0,-1,0
0,1,http://www.1clickgreat.info,www.1clickgreat.info,0,0,-1,0
0,1,http://bedraggle.tortricidpeel.net,bedraggle.tortricidpeel.net,0,0,-1,0
0,1,http://bas4life.com,bas4life.com,0,0,-1,0
1,0,http://elm.enron.com,elm.enron.com,0,0,-1,0
0,1,http://oce.biz,oce.biz,0,0,-1,0
0,1,http://rinehart.prlces.net,rinehart.prlces.net,0,0,-1,0
0,1,http://tourl.amateursmut.com,tourl.amateursmut.com,0,0,-1,0
0,1,http://bell2bell.com,bell2bell.com,4244,446,200,0
0,1,http://nineteenshots.com,nineteenshots.com,0,0,-1,0
0,1,http://www.cashbynet,www.cashbynet.,0,0,-1,0
0,1,http://uk.messenger.yahoo.com,uk.messenger.yahoo.com,0,0,404,0
0,1,http://www.fintod.com,www.fintod.com,7614,102,200,0
0,1,http://11.lspeedhost.net,11.lspeedhost.net,0,0,-1,0
0,1,http://www.loangrownetwork.com,www.loangrownetwork.com,0,0,-1,0
0,1,http://www.bellmarketing4us.com,www.bellmarketing4us.com,0,0,-1,0
