Unique Url,FQDN,Website Size in KB,Website Textual Content Length,Status Code,Parked
https://is.gd/eZXjop,is.gd,0,0,200,0
https://online.hmrc.gov.uk.mob2.co.uk,online.hmrc.gov.uk.mob2.co.uk,0,0,-1,0
http://cepdenizbank.com,cepdenizbank.com,0,0,-1,0
my-jcb-co-jp-iss-pc.top,my-jcb-co-jp-iss-pc.top,0,0,-1,0
rml.lu/bGJd6p,rml.lu,0,0,-1,0
http://1j7.me/CoLhr,1j7.me,0,0,-1,0
https://2raboalert.com/,2raboalert.com,0,0,-1,0
http://bit.ly/Daftar,bit.ly,126176,8761,200,1
https://ameli-rembo.com/A80022W,ameli-rembo.com,0,0,-1,0
bit.ly/PT-pusatpegadaian,bit.ly,126176,8761,200,1
p6szr.info/,p6szr.info,0,0,-1,0
http://bit.ly/postnl-zending,bit.ly,126176,8761,200,1
mijn-wereldpas.com/,mijn-wereldpas.com,0,0,-1,0
https://f17a8c33ff92.ngrok.io/,f17a8c33ff92.ngrok.io,0,0,404,0
https://postnl.icu,postnl.icu,0,0,-1,0
http://www.onelogin.com,www.onelogin.com,106586,10071,200,0
http://gg.gg/_-bbva,gg.gg,0,0,-1,0
www.uidai.gov.in,www.uidai.gov.in,5167,199,200,0
personal.com,personal.com,11598,513,200,1
wa.me/628114445829,wa.me,175379,3011,200,0
http://www.netflix.com.memberupdate.info/,www.netflix.com.memberupdate.info,0,0,-1,0
3STGVT002294913.ht,3STGVT002294913.ht,0,0,-1,0
https://actualizacion-perosonale.duckdns.org/e.php,actualizacion-perosonale.duckdns.org,0,0,-1,0
https://www.ing.nl/particulier/betaalverzoek/index.html?trxid%=a794Xi0EjogCSbRH4hznW2TxrikxEtp0,www.ing.nl,7741,0,200,1
Asiataipan.com/,Asiataipan.com,20318,359,200,0
https://toktok.ph/delivery,toktok.ph,55155,7223,200,0
www.bit.ly/2ZovBI6,www.bit.ly,126176,8761,200,1
u8-n3tf11x-613.com,u8-n3tf11x-613.com,0,0,-1,0
www.dizisinemacast.com,www.dizisinemacast.com,70537,2808,200,0
http://myuktaxback.com/,myuktaxback.com,0,0,-1,0
https://zcb.fr/z60cM,zcb.fr,2076,1309,200,0
go.vodafone.es/tiendas,go.vodafone.es,0,0,200,1
tsel.me/tcashsentraponsel,tsel.me,0,0,200,0
mygovaustralia.com/govAu/?Sign-in,mygovaustralia.com,0,0,-1,0
https://bit.ly/3vkbxtk,bit.ly,126176,8761,200,1
http://www.365boi.net/,www.365boi.net,0,0,-1,0
http://www.bestfirecrackers.in/pcmloe.php?mizjf449,www.bestfirecrackers.in,64211,4455,200,0
cuenta.in,cuenta.in,0,0,-1,0
https://tny.sh/4januari,tny.sh,86388,4514,200,0
https://animalpolitico.com,animalpolitico.com,658384,9157,200,0
https://rb.gy/i3neai,rb.gy,372803,12370,200,1
https://gl.tc/b/w9l9pyua,gl.tc,50731,2358,200,0
www.telekom.de/,www.telekom.de,295041,10688,200,0
https://bit.ly/3paqdlqy,bit.ly,126176,8761,200,1
https://bfin.in/?gd27uf11,bfin.in,16361,470,200,0
http://update12.com/9Pd,update12.com,0,0,-1,0
https://bit.ly/3ausybb.thank,bit.ly,126176,8761,200,1
www.entel.pe/8rF,www.entel.pe,269707,1521,200,0
http://mkrbherzmf.duckdns.org,mkrbherzmf.duckdns.org,0,0,-1,0
https://cutt.ly/mzewnny,cutt.ly,101981,14973,200,0
https://cutt.ly/ct9eryo,cutt.ly,101981,14973,200,0
www.gebyarbrisimpedes.blogspot.com,www.gebyarbrisimpedes.blogspot.com,0,0,-1,0
http://movi.st/touroc,movi.st,1026,0,200,1
https://cutt.ly/betaalmiddelverlopen,cutt.ly,101981,14973,200,0
auspost.item-location.com,auspost.item-location.com,0,0,-1,0
9ind.in/s/46603257,9ind.in,0,0,-1,0
https://han.gl/twutx,han.gl,50503,2869,200,0
bit.ly/3a5Nfga,bit.ly,126176,8761,200,1
govuk.ref7911.com,govuk.ref7911.com,0,0,-1,0
https://payee-verify-alert.com/hsbc,payee-verify-alert.com,0,0,-1,0
touchngo.life,touchngo.life,0,0,-1,0
https://api.whatsapp.com/send?phone=56989222042,api.whatsapp.com,175376,3011,200,0
https://bit.ly/BCP-Alertas,bit.ly,126176,8761,200,1
http://bit.ly/tatacominterviewInfo,bit.ly,126176,8761,200,1
https://carwale.page.link/qFrfQ,carwale.page.link,0,0,400,0
www.wasap.my/,www.wasap.my,2748,257,200,0
http://aggiornaredatipost.com,aggiornaredatipost.com,0,0,-1,0
uma1.in/m/?1v8av6?igsa4,uma1.in,0,0,-1,0
https://bit.ly/3jbxyfl,bit.ly,126176,8761,200,1
https://apple.co/20010Rx,apple.co,186594,5097,200,0
bkmp.me/?3navh7?159,bkmp.me,0,0,-1,0
https://u1.mnge.co,u1.mnge.co,9940,147,200,0
https://s.id/rabobank-pas,s.id,112875,4346,200,0
https://hsbc.banking-payee.co.uk,hsbc.banking-payee.co.uk,0,0,-1,0
bit.ly/pesugihanuuang,bit.ly,126176,8761,200,1
htts://u’.mnge.co/pl1¥nsn,u’.mnge.co,0,0,-1,0
https://paypal.yamahatrisaktimotor.com/,paypal.yamahatrisaktimotor.com,0,0,-1,0
1va.top/raboNL,1va.top,0,0,-1,0
https://forms.gle/FDPr1RZd1RboXJiDA,forms.gle,0,0,400,0
https://bit.ly/2HSMDDQ,bit.ly,126176,8761,200,1
https://od.vg/KBkoiL,od.vg,0,0,404,0
https://bankiaonlineweb.com/es,bankiaonlineweb.com,0,0,-1,0
http://oapk.hopto.org/sbikyc,oapk.hopto.org,0,0,-1,0
https://wa.me/628563321979,wa.me,180652,3011,200,0
https://cutt.ly/do855jd,cutt.ly,101981,14973,200,0
https://bit.ly/3pucsnd,bit.ly,126176,8761,200,1
https://bit.ly/2W9Pqb9,bit.ly,126176,8761,200,1
wa.me/919754242845,wa.me,175376,3011,200,0
t.cn/,t.cn,0,0,-1,0
ly6u.com/PtNgO,ly6u.com,0,0,-1,0
3renews.com,3renews.com,0,0,-1,0
ngifo.com/wi̇ymzz2vt,ngifo.com,0,0,-1,0
https://sntdr.co/nlqqsd/In,sntdr.co,0,0,-1,0
cutt.us/pw4tN,cutt.us,0,0,-1,0
www-knab.org,www-knab.org,0,0,-1,0
https://completarddwalosdatos.online,completarddwalosdatos.online,0,0,-1,0
https://bit.ly/3c]wd6i,bit.ly,126176,8761,200,1
https://shortology.it/x,shortology.it,2891,0,200,1
www.bri7377.blogspot.com,www.bri7377.blogspot.com,0,0,-1,0
https://bit.ly/2XQU96K,bit.ly,126176,8761,200,1
www.bankofmaharashtra.in,www.bankofmaharashtra.in,140618,13302,200,0
www.ups.fr,www.ups.fr,17583,1214,200,0
https://bit.ly/3q1vsnn,bit.ly,126176,8761,200,1
https://bit.ly/Vodafone-nl,bit.ly,126176,8761,200,1
http://bit.do/ltaxrefund,bit.do,0,0,-1,0
www.Raboscanner.net,www.Raboscanner.net,0,0,-1,0
xb.inh1.in/nHcV5,xb.inh1.in,0,0,-1,0
https://ib.nabaccount.info/login,ib.nabaccount.info,0,0,-1,0
4kr.me/15emc,4kr.me,0,0,-1,0
http://t.uber.com/delish9,t.uber.com,1578,46,200,0
https://vergoeding-brussel.me/pay/607d8a2d846e6,vergoeding-brussel.me,0,0,-1,0
im3.do/m3,im3.do,86694,3118,200,0
www.shopee818.blogspot.com,www.shopee818.blogspot.com,0,0,-1,0
worsleyelectricalservices.co.uk/,worsleyelectricalservices.co.uk,0,0,-1,0
http://oabvarginha.org.br/web/?tmy1eur95x,oabvarginha.org.br,219703,3302,200,0
https://ee.uk.myaccinf10.com?e=3,ee.uk.myaccinf10.com,0,0,-1,0
split.to/nieuwe-betaalpas,split.to,86388,4514,200,0
jgk-888.com,jgk-888.com,0,0,-1,0
bit.ly/danahgoib77,bit.ly,126176,8761,200,1
tsel.me/nsp,tsel.me,0,0,200,0
kjkt77kmxlst.com/jso5aiy,kjkt77kmxlst.com,0,0,-1,0
i.airtel.in/cc2806_lonb,i.airtel.in,2498,46,200,0
nhs.uk-ordertestkits.com/nhs,nhs.uk-ordertestkits.com,0,0,-1,0
http://trackmail.club/gNM,trackmail.club,0,0,-1,0
www.bit.ly/3eMJKhj,www.bit.ly,126176,8761,200,1
https://info-aggiornamenti.com/,info-aggiornamenti.com,0,0,-1,0
https://cutt.ly/9qvuoy4,cutt.ly,101981,14973,200,0
https://www.raboklant.com/bankpas,www.raboklant.com,0,0,-1,0
https://re.niki.ai/39lz7Pl6-2,re.niki.ai,0,0,-1,0
https://92e55955ba64.ngrok.io/sbibank,92e55955ba64.ngrok.io,0,0,404,0
raiffeisen-blokace.xyz,raiffeisen-blokace.xyz,0,0,-1,0
hitps://transitoitagui.site/,transitoitagui.site,0,0,-1,0
www.creditouruguayo.uy,www.creditouruguayo.uy,6224,11,200,0
https://co-mpleta-mod-bp-link.preview-domain.com,co-mpleta-mod-bp-link.preview-domain.com,0,0,-1,0
http://ideal-paylink.com,ideal-paylink.com,0,0,-1,0
http://clickitl.com/1xA,clickitl.com,0,0,-1,0
http://m.bajfin.in/ksf___xel,m.bajfin.in,0,0,-1,0
https://bit.ly/im3dtk24,bit.ly,126176,8761,200,1
ebay.com.au,ebay.com.au,1300809,10506,200,0
bit.ly/elsa987,bit.ly,126176,8761,200,1
https://myhermes.online,myhermes.online,0,0,-1,0
secure.gov-refunduktax.org,secure.gov-refunduktax.org,0,0,-1,0
www.indusindpropoints.in,www.indusindpropoints.in,0,0,-1,0
bit.ly/3zx8fss,bit.ly,126176,8761,200,1
http://bit.ly/festival-shopee2019,bit.ly,126176,8761,200,1
81ltc.cn/jp,81ltc.cn,0,0,-1,0
whois.discount-domain.com,whois.discount-domain.com,0,0,-1,0
http://vwgsixl.com/F1c,vwgsixl.com,0,0,-1,0
http://hsng.co/4iDP8mUngXNU,hsng.co,0,0,404,0
att.com/freemobilesecurity,att.com,787056,1911,200,0
http://lavozislamica.com/www/?2e3vdk4c7v,lavozislamica.com,0,0,-1,0
https://cutt.ly/oa1jc31,cutt.ly,101981,14973,200,0
chat-v.com/s/9swru6,chat-v.com,1761,0,200,1
https://wa.link/clarochileclaudia,wa.link,101822,6281,200,0
https://bendigobank.com.au.review-security.info/login/thanks,bendigobank.com.au.review-security.info,0,0,-1,0
BankBazaar.com,BankBazaar.com,106599,4640,200,0
http://muwaji.com/pkge/?uahqjxq6t507,muwaji.com,0,0,-1,0
http://rq9.us/Hmtsi,rq9.us,0,0,-1,0
anzregisterlogin.com,anzregisterlogin.com,0,0,-1,0
https://myitems-pay-tracking.com,myitems-pay-tracking.com,0,0,-1,0
noussommespour.fr,noussommespour.fr,395242,4014,200,0
https://bit.ly/21JUYWZ,bit.ly,126176,8761,200,1
duckdns.org/,duckdns.org,7954,239,200,0
https://we.tl/t-Puu5LcVYw9,we.tl,10690,313,200,0
https://myherm.es/forvku,myherm.es,0,0,200,0
https://mypo.st/HQRJYS-5NIS,mypo.st,0,0,404,0
http://xu5.us/YZSVE,xu5.us,0,0,-1,0
internet.pin,internet.pin,0,0,-1,0
https://ik.tc/vbxut,ik.tc,0,0,-1,0
https://bit.ly/2TSfbiP,bit.ly,126176,8761,200,1
https://gpo.ca/gogreen,gpo.ca,41215,2572,200,0
informacion-cliente.serveirc.com/,informacion-cliente.serveirc.com,0,0,-1,0
bit.ly/Ahliparanormal,bit.ly,126176,8761,200,1
https://is.gd/vnpvceSMS-Nachricht,is.gd,0,0,200,0
bit.ly/34OND10,bit.ly,126176,8761,200,1
sky-mobile-verify.com,sky-mobile-verify.com,0,0,-1,0
https://maforma.cc/eligibilitenoSMS=Stop,maforma.cc,0,0,-1,0
urlz.fr,urlz.fr,11633,589,200,0
https://cutt.ly/Kws099B,cutt.ly,101981,14973,200,0
http://go.hanrec.com/t/c/MP9VYW,go.hanrec.com,27,0,200,1
bit.ly/2Tsguka,bit.ly,126176,8761,200,1
https://s.id/rembors,s.id,112875,4346,200,0
https://denizinbankasi.online/TR/,denizinbankasi.online,0,0,-1,0
linkwww.pacogavidiaalcongreso.com/propuestas.html,linkwww.pacogavidiaalcongreso.com,0,0,-1,0
goo.gl/g,goo.gl,67311,4985,200,1
https://bit.ly/BancoBankia-Particulares,bit.ly,126176,8761,200,1
http://icloud.cor.in/zwmvobR,icloud.cor.in,0,0,-1,0
https://bit.ly/tselbk221,bit.ly,126176,8761,200,1
https://bit.ly/2VKVAYC,bit.ly,126176,8761,200,1
http://wu.is/,wu.is,0,0,-1,0
http://bit.ly/2lpmyod,bit.ly,126176,8761,200,1
ants-gouv-cartevital.fr,ants-gouv-cartevital.fr,0,0,-1,0
https://eby-kleinazeigen-de-anzeige-710938713.000webhostapp.com,eby-kleinazeigen-de-anzeige-710938713.000webhostapp.com,0,0,-1,0
http://m.bajfin.in/dhtippsc,m.bajfin.in,0,0,-1,0
www.layanan-callbpjs.blogspot.com,www.layanan-callbpjs.blogspot.com,0,0,-1,0
volksbank.de,volksbank.de,0,0,-1,0
bit.ly/ics-nl,bit.ly,126176,8761,200,1
kpn.com/,kpn.com,763102,6899,200,0
https://go.onelink.me/LXPZ?pid=tianbei,go.onelink.me,0,0,200,0
https://wa.me/919786647612,wa.me,180653,3011,200,0
bit.ly/2KEi009,bit.ly,126176,8761,200,1
hitps://bit.ly/376qzlp,bit.ly,126176,8761,200,1
http://sclu.es/x3vTo,sclu.es,0,0,-1,0
https://bit.ly/3eqb6ru,bit.ly,126176,8761,200,1
7caixa.com/?d2d54tt,7caixa.com,0,0,-1,0
http://www.smscaster.com,www.smscaster.com,19584,0,200,1
http://acl.cc/GL3amLO,acl.cc,0,0,200,0
bit.ly/1jtproses,bit.ly,126176,8761,200,1
https://bankieren.network/,bankieren.network,0,0,-1,0
vodafone.de/l/c/3rcg68bg,vodafone.de,145226,4562,200,0
http://32.ngrok.io/sbilbank,32.ngrok.io,0,0,404,0
https://www.ibhifi.com.au/,www.ibhifi.com.au,0,0,-1,0
s.id/shopeeid178,s.id,112875,4346,200,0
http://info-wells-departament.online,info-wells-departament.online,0,0,-1,0
https://t-mo.co/sms-spam,t-mo.co,451967,8872,200,1
https://bit.ly/34liijg,bit.ly,126176,8761,200,1
https://bit.ly/3ainubo,bit.ly,126176,8761,200,1
http://tsel.me/ROLI,tsel.me,0,0,200,0
www.verifyyono-update.info,www.verifyyono-update.info,0,0,-1,0
https://linkaj.me/uewm2,linkaj.me,0,0,-1,0
www.uinuin.com.uy,www.uinuin.com.uy,5468,11,200,0
https://unicaja.actualizacion-personal.com,unicaja.actualizacion-personal.com,0,0,-1,0
chat-v.com/s/9tjprx,chat-v.com,1761,0,200,1
http://surveys1.10thousandfeet.com.au/s3/CSSFeb2018?sguid=OSHMK,surveys1.10thousandfeet.com.au,173,5,200,0
http://b.link/KBC-2,b.link,22475,120,200,0
https://goo.gl/hbrypn,goo.gl,67311,4985,200,1
achterstand.online,achterstand.online,0,0,-1,0
chat-v.com/s/b9io7d,chat-v.com,1761,0,200,1
booking.com/df646d0df6a28b4,booking.com,781036,6775,200,0
bit.ly/acctoto,bit.ly,126176,8761,200,1
https://fraudesantander.info,fraudesantander.info,0,0,-1,0
https://fuck55hard.page.link/,fuck55hard.page.link,0,0,400,0
thegoodgoodiz.com,thegoodgoodiz.com,0,0,-1,0
https://accesslnk.com/IX161XL,accesslnk.com,1054,0,200,1
company.com,company.com,0,0,-1,0
https://seguridadbbva.app,seguridadbbva.app,0,0,-1,0
smsg.io/NHCha,smsg.io,112633,13462,200,0
bit.ly/shopee1237,bit.ly,126176,8761,200,1
https://myhermes.ref82.com,myhermes.ref82.com,0,0,-1,0
https://hsbc-signin.site,hsbc-signin.site,0,0,-1,0
https://covid.census.gov/jfe/form/sv_3en1hx9u1rwlp38?q_dl=smsd_cbppiw6ict1jtd5_3,covid.census.gov,0,0,400,0
http://ru.tc/,ru.tc,0,0,-1,0
www.zdocp.cz,www.zdocp.cz,0,0,-1,0
https://www.cibconline.net,www.cibconline.net,0,0,-1,0
https://tlp.news/zand5m,tlp.news,0,0,404,0
https://google.com,google.com,273103,105,200,0
http://www.vodafone.nl/app/link/mijnrekening,www.vodafone.nl,478671,6138,200,0
http://acl.cc/Oxdl1ax,acl.cc,0,0,200,0
cockpump.co,cockpump.co,0,0,-1,0
bit.ly/2IW1wkA,bit.ly,126176,8761,200,1
no.id,no.id,114,0,200,1
https://bit.ly/tselbk12,bit.ly,126176,8761,200,1
wa.me/919681686366,wa.me,175379,3011,200,0
https://mesdroits3.com/116,mesdroits3.com,0,0,-1,0
https://armx.page.link/app,armx.page.link,0,0,400,0
http://11.ddns.me/,11.ddns.me,0,0,-1,0
http://bit.ly/2VOJRUC,bit.ly,126176,8761,200,1
eastleigh.gov.uk/pay-ct,eastleigh.gov.uk,59575,2357,200,0
https://www.onlinedegree.iitm.ac.in/,www.onlinedegree.iitm.ac.in,187135,3589,200,0
https://bit.ly/2XatEa2,bit.ly,126176,8761,200,1
cardstop.be-9.in/reactiveer,cardstop.be-9.in,0,0,-1,0
https://bit.ly/3m7aD3L,bit.ly,126176,8761,200,1
http://f60.me/ukSOc,f60.me,0,0,-1,0
https://docs.google.com/forms/d/e/1FAlpQLSdbRnB3Zwwh2Vz9U7,docs.google.com,846185,175,200,0
https://oto.eaut.edu.vn/b/hk/?673,oto.eaut.edu.vn,0,0,-1,0
ing-es-accesso.com/?pwd=ing,ing-es-accesso.com,0,0,-1,0
cashredeem.com,cashredeem.com,0,0,-1,0
http://bawagpsk.id41783.com,bawagpsk.id41783.com,0,0,-1,0
https://picniclifeinternational.com/w/?105d-2b8,picniclifeinternational.com,0,0,-1,0
tiny.cc/C890122,tiny.cc,17762,869,200,0
https://rabobank.nl-verouderd.info/procedure-stap/inloggen,rabobank.nl-verouderd.info,0,0,-1,0
rb-cz.net/cz,rb-cz.net,0,0,-1,0
https://volks-tegemoetkoming.com/servibe/mymfweb/premmie,volks-tegemoetkoming.com,0,0,-1,0
https://cutt.ly/uiwgzhm,cutt.ly,101981,14973,200,0
www.iLOTTE.com,www.iLOTTE.com,0,0,-1,0
ot.com,ot.com,526364,5903,200,1
tinyurl.com/wib-pedia2021,tinyurl.com,13574,0,200,1
http://bit.do/bancoestadoApp,bit.do,0,0,-1,0
m9sxv.info/IbJOnVq6Ft,m9sxv.info,0,0,-1,0
http://areaprivada.unaux.com/bbva/,areaprivada.unaux.com,0,0,-1,0
nj7.us/VAqFv4,nj7.us,0,0,-1,0
rse-oran-dz.com/pkg/?ogtaor1olvcp,rse-oran-dz.com,0,0,-1,0
bircj.com/956guo,bircj.com,0,0,-1,0
https://bit.ly/2kqpw5L,bit.ly,126176,8761,200,1
http://1r.cm/,1r.cm,0,0,-1,0
Autotrader.co.za,Autotrader.co.za,109016,5451,200,0
https://goo.gl/KF1FR1,goo.gl,67311,4985,200,1
https://goo.gl/N8uSjC,goo.gl,67311,4985,200,1
s.id/wghQf,s.id,112875,4346,200,0
p24sj43.site/FLOS,p24sj43.site,0,0,-1,0
www.ingmobiel.nl/ING,www.ingmobiel.nl,0,0,-1,0
jxgt.duckdns.org,jxgt.duckdns.org,0,0,-1,0
888.cl,888.cl,0,0,-1,0
t.cn/EUJE7ql,t.cn,0,0,-1,0
www.txd.io/ZAufeB,www.txd.io,0,0,-1,0
j9hsv.info/otecqyguoo,j9hsv.info,17224,210,200,0
Imes.es/bajasms,Imes.es,0,0,-1,0
http://pmny.in/FI6L8HEhtoCj,pmny.in,124,0,200,1
wwW.BBVAon.es,wwW.BBVAon.es,0,0,-1,0
zfw.apr12.cc,zfw.apr12.cc,0,0,-1,0
https://vivo.tl/meusaldo,vivo.tl,0,0,200,0
https://m.renfe.com/bidi/ftc?c=livc7%2fb2j0jwcmmku115zq,m.renfe.com,0,0,-1,0
wallpaperdk.com/95jzct4,wallpaperdk.com,0,0,-1,0
https://rabo-betaalpas.website/sms/,rabo-betaalpas.website,0,0,-1,0
w6fvc.info/x7dzipra3n,w6fvc.info,1170,0,200,1
verificatie-ing.com,verificatie-ing.com,0,0,-1,0
bit.ly/2S96xx2,bit.ly,126176,8761,200,1
nab-ib.online,nab-ib.online,0,0,-1,0
https://bit.ly/210q2F4,bit.ly,126176,8761,200,1
https://suivipick.fr/3hYI,suivipick.fr,0,0,-1,0
https://icloudsupport.co/?e=hHul,icloudsupport.co,0,0,-1,0
